factura_nota;n_control;fecha_registro;mes;rif_cliente;fecha_auditoria;fecha_registro;cliente;codigo_producto;producto;estandar;unidad_medida; cajas_devueltas ;display_devueltos;paq_und_devueltas;lote;fecha_vencimiento;chofer;transporte;motivo;Tipo_de_devolucion;responsable;zona;asesor;nota_credito;recibida;comentarios;
30222;2029549;13/1/26;1;J-411152579;13/1/26;8/1/26;DIPROVEN 2018, C.A;PC0353;PAPA CRUNCH CREMA Y CEBOLLA 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ARAGUA;AV - ARAGUA I;ALEJANDRO VALERA;;SI;FEHA VENCIMIENTO
30222;2029549;13/1/26;1;J-411152579;13/1/26;8/1/26;DIPROVEN 2018, C.A;PC0357;PAPA CRUNCH QUESO 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ARAGUA;AV - ARAGUA I;ALEJANDRO VALERA;;SI;FEHA VENCIMIENTO
30222;2029549;13/1/26;1;J-411152579;13/1/26;8/1/26;DIPROVEN 2018, C.A;MT1603;TARTALETA ISABELA FRESA 50P X 140G;50; CAJA ;1; -   ; -   ;LC04925B04;18/2/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ARAGUA;AV - ARAGUA I;ALEJANDRO VALERA;;SI;FEHA VENCIMIENTO
48379;2029550;13/1/26;1;J-412864769;13/1/26;8/1/26;COMERCIALIZADORA GLOBAL C Y D, C.A;MT1602;TARTALETA ISABELA CHOCOLATE BLANCO 50P X 140G;50; CAJA ;1; -   ; -   ;LC05825B06;27/2/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;FEHA VENCIMIENTO
48435;2029551;13/1/26;1;J-312768320;13/1/26;12/1/26;CATANIA HIPERMERCADO, C.A.;PC0351;PAPA CRUNCH ORIGINAL 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;FEHA VENCIMIENTO
48435;2029551;13/1/26;1;J-312768320;13/1/26;12/1/26;CATANIA HIPERMERCADO, C.A.;PC0353;PAPA CRUNCH CREMA Y CEBOLLA 50U X 35G;50; CAJA ;2; -   ; -   ;LWP0225;5/2/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;FEHA VENCIMIENTO
48435;2029551;13/1/26;1;J-312768320;13/1/26;12/1/26;CATANIA HIPERMERCADO, C.A.;PC0357;PAPA CRUNCH QUESO 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;FEHA VENCIMIENTO
48434;2029552;13/1/26;1;J-312768320;13/1/26;12/1/26;CATANIA HIPERMERCADO, C.A.;MT1603;TARTALETA ISABELA FRESA 50P X 140G;50; CAJA ;1; -   ; -   ;LC04925B04;18/2/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;FEHA VENCIMIENTO
48434;2029552;13/1/26;1;J-312768320;13/1/26;12/1/26;CATANIA HIPERMERCADO, C.A.;PC0353;PAPA CRUNCH CREMA Y CEBOLLA 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;FEHA VENCIMIENTO
48434;2029552;13/1/26;1;J-312768320;13/1/26;12/1/26;CATANIA HIPERMERCADO, C.A.;PC0357;PAPA CRUNCH QUESO 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;FEHA VENCIMIENTO
30263;2029553;13/1/26;1;J-504377511;13/1/26;8/1/26;INVERSIONES STAR CANDYS C.A;JC0016;CROC-CHOC 12D X 24U;12; CAJA ;1; -   ; -   ;L25225;25/2/26;LEOMAR BADELL;BADELL;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. ARAGUA;AV - ARAGUA I;ALEJANDRO VALERA;;SI;FEHA VENCIMIENTO
30309;2029554;13/1/26;1;J-317650905;13/1/26;9/1/26;COMERCIAL CARTAGOPROGRESO, C.A.;MT1603;TARTALETA ISABELA FRESA 50P X 140G;50; CAJA ;1; -   ; -   ;LC04925B04;18/2/25;JAIKER QUINTERO;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;SI;MT1603: FEHA VENCIMIENTO / DG0510 - 01 PAQ. FALTANTE - DP1024: 02 PAQS. FALTANTES - GM1004: 01 PAQ. FALTANTE - MT1602: 01 PAQ. FALTANTE - SE QUEDA CON LAS CAJAS QUE TUVIERON FALTANTES
30309;2029554;13/1/26;1;J-317650905;13/1/26;9/1/26;COMERCIAL CARTAGOPROGRESO, C.A.;DG0510;STICKS ACIDOS COLORIDOS 12P X 70G;12; PAQ. ; -   ; -   ;1;;;JAIKER QUINTERO;CESARIO PARRA;FALTANTE;FINANCIERO;OTROS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;NO;MT1603: FEHA VENCIMIENTO / DG0510 - 01 PAQ. FALTANTE - DP1024: 02 PAQS. FALTANTES - GM1004: 01 PAQ. FALTANTE - MT1602: 01 PAQ. FALTANTE - SE QUEDA CON LAS CAJAS QUE TUVIERON FALTANTES
30309;2029554;13/1/26;1;J-317650905;13/1/26;9/1/26;COMERCIAL CARTAGOPROGRESO, C.A.;DP1024;CARAMELO MINI 8 PASTILLA 18P X 100U;18; PAQ. ; -   ; -   ;2;;;JAIKER QUINTERO;CESARIO PARRA;FALTANTE;FINANCIERO;OTROS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;NO;MT1603: FEHA VENCIMIENTO / DG0510 - 01 PAQ. FALTANTE - DP1024: 02 PAQS. FALTANTES - GM1004: 01 PAQ. FALTANTE - MT1602: 01 PAQ. FALTANTE - SE QUEDA CON LAS CAJAS QUE TUVIERON FALTANTES
30309;2029554;13/1/26;1;J-317650905;13/1/26;9/1/26;COMERCIAL CARTAGOPROGRESO, C.A.;GM1004;MARSHMALLOWS MINI MULTICOLOR 70P X 100G;70; PAQ. ; -   ; -   ;1;;;JAIKER QUINTERO;CESARIO PARRA;FALTANTE;FINANCIERO;OTROS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;NO;MT1603: FEHA VENCIMIENTO / DG0510 - 01 PAQ. FALTANTE - DP1024: 02 PAQS. FALTANTES - GM1004: 01 PAQ. FALTANTE - MT1602: 01 PAQ. FALTANTE - SE QUEDA CON LAS CAJAS QUE TUVIERON FALTANTES
30309;2029554;13/1/26;1;J-317650905;13/1/26;9/1/26;COMERCIAL CARTAGOPROGRESO, C.A.;MT1602;TARTALETA ISABELA CHOCOLATE BLANCO 50P X 140G;50; PAQ. ; -   ; -   ;1;;;JAIKER QUINTERO;CESARIO PARRA;FALTANTE;FINANCIERO;OTROS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;NO;MT1603: FEHA VENCIMIENTO / DG0510 - 01 PAQ. FALTANTE - DP1024: 02 PAQS. FALTANTES - GM1004: 01 PAQ. FALTANTE - MT1602: 01 PAQ. FALTANTE - SE QUEDA CON LAS CAJAS QUE TUVIERON FALTANTES
48432;2029555;13/1/26;1;J-412589989;13/1/26;9/1/26;COMERCIALIZADORA MONTI SIN LIMITES 1528, C.A;WS0301;CRISPY POP CARAMELO 18U X 120G;18; CAJA ;15; -   ; -   ;L2306;23/3/26;JAIKER QUINTERO;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;DISTRITO CAPITAL;EN - CAPITAL II;EBER BENGOCHEA;;SI;FEHA VENCIMIENTO
48432;2029555;13/1/26;1;J-412589989;13/1/26;9/1/26;COMERCIALIZADORA MONTI SIN LIMITES 1528, C.A;WS0304;CRISPY POP CHOCOLATE 18U X 120G;18; CAJA ;10; -   ; -   ;L2406;24/3/26;JAIKER QUINTERO;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;DISTRITO CAPITAL;EN - CAPITAL II;EBER BENGOCHEA;;SI;FEHA VENCIMIENTO
48456;2029556;13/1/26;1;J-408640937;13/1/26;12/1/26;TU ZONA MARKET, C.A.;CF4025;CHOCO FORTE 25P X 400G;25; PAQ. ; -   ; -   ;1;L252836;9/1/27;RODOLFO PARADA;CESARIO PARRA;DAÑADO;FINANCIERO;OTROS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;01 PAQ. AVERIADO - SE QUEDA CON LA CAJA
30345;2029557;13/1/26;1;J-301396626;13/1/26;12/1/26;EL MUNDO DE LA CONFITERIA C A;MT1603;TARTALETA ISABELA FRESA 50P X 140G;50; CAJA ;1; -   ; -   ;LC04925B04;18/2/26;RODOLFO PARADA;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO I;LUIS FERRER;;SI;FEHA VENCIMIENTO
30346;2029558;13/1/26;1;J-301396626;13/1/26;12/1/26;EL MUNDO DE LA CONFITERIA C A;PC0353;PAPA CRUNCH CREMA Y CEBOLLA 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;RODOLFO PARADA;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO I;LUIS FERRER;;SI;FEHA VENCIMIENTO
30310;2029559;13/1/26;1;J-317650905;13/1/26;9/1/26;COMERCIAL CARTAGOPROGRESO, C.A.;MT1605;TARTALETA ISABELA DUE FRESA 50P X 140G;50; PAQ. ; -   ; -   ;1;LC04925B04;18/2/26;JAIKER QUINTERO;CESARIO PARRA;DAÑADO;FINANCIERO;OTROS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;SI;MT1605: 01 PAQ. AVERIADO - SE QUEDA CON LA CAJA / MT1606: 01 PAQ. AVERIADO - SE QUEDA CON LA CAJA / RF3094: FECHA VENCIMIENTO
30310;2029559;13/1/26;1;J-317650905;13/1/26;9/1/26;COMERCIAL CARTAGOPROGRESO, C.A.;MT1606;TARTALETA ISABELA DUE CHOCO BLANCO  50P X 140G;50; PAQ. ; -   ; -   ;1;LC29325B06;20/10/26;JAIKER QUINTERO;CESARIO PARRA;DAÑADO;FINANCIERO;OTROS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;SI;MT1605: 01 PAQ. AVERIADO - SE QUEDA CON LA CAJA / MT1606: 01 PAQ. AVERIADO - SE QUEDA CON LA CAJA / RF3094: FECHA VENCIMIENTO
30310;2029559;13/1/26;1;J-317650905;13/1/26;9/1/26;COMERCIAL CARTAGOPROGRESO, C.A.;RF3094;COUGH DROPS FREEGELLS CEREZA 9P X 30U;9; CAJA ;1; -   ; -   ;;28/3/26;JAIKER QUINTERO;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;DISTRITO CAPITAL;AV - CAPITAL I;JONATHAN RENGIFO;;SI;MT1605: 01 PAQ. AVERIADO - SE QUEDA CON LA CAJA / MT1606: 01 PAQ. AVERIADO - SE QUEDA CON LA CAJA / RF3094: FECHA VENCIMIENTO
30239;2029560;13/1/26;1;J-500308515;13/1/26;8/1/26;INVERSIONES IMPORTK, C.A;WP3663;GELATINA WYNCO FRESA 36U X 25G;36; CAJA ;1; -   ; -   ;;;ALI ALVARADO;CESARIO PARRA;FALTANTE;FISICO;LOGISTICA;EDO. LARA;CALL CENTER I;JOHANA CAMACHO;;NO;SIN INVENTARIO EN WYNCO
30363;2029561;14/1/26;1;J-296926247;14/1/26;12/1/26;MEGAMAYOR IMPORT M.K C.A;MD1336;DELICITA ORIGINAL 36P X 138G;36; CAJA ;1; -   ; -   ;L375240;9/10/26;EFREN MUÑOZ;CESARIO PARRA;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. COJEDES;AV - COJEDES I;GILBERT RODRIGUEZ;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
30363;2029561;14/1/26;1;J-296926247;14/1/26;12/1/26;MEGAMAYOR IMPORT M.K C.A;WF1500;CHUPETA ANILLO ANIPOP 12D X 24U;12; CAJA ;1; -   ; -   ;LWS0405;4/4/27;EFREN MUÑOZ;CESARIO PARRA;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. COJEDES;AV - COJEDES I;GILBERT RODRIGUEZ;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
30359;2029562;14/1/26;1;J-500403810;14/1/26;12/1/26;INVERSIONES JTK 88 CA;MT1603;TARTALETA ISABELA FRESA 50P X 140G;50; CAJA ;1; -   ; -   ;LC04925B04;18/2/26;EFREN MUÑOZ;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. COJEDES;AV - COJEDES I;GILBERT RODRIGUEZ;;SI;FEHA VENCIMIENTO
48430;2029563;10/1/26;1;J-500773587;10/1/26;9/1/26;TODO EN UNO, C.A.;CF2036;CHOCO FORTE 36P X 200G;36; CAJA ;1; -   ; -   ;L25308;4/11/27;EFREN MUÑOZ;CESARIO PARRA;DAÑADO;FISICO;OTROS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;CF2036: 02 PAQS. FALTANTES + 10 PAQS. AVERIADOS - DEVUELVE CAJA / MT1603: FECHA VENCIMIENTO
48430;2029563;10/1/26;1;J-500773587;10/1/26;10/1/26;TODO EN UNO, C.A.;MT1603;TARTALETA ISABELA FRESA 50P X 140G;50; CAJA ;13; -   ; -   ;LC04925B04;18/2/26;EFREN MUÑOZ;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;CF2036: 02 PAQS. FALTANTES + 10 PAQS. AVERIADOS - DEVUELVE CAJA / MT1603: FECHA VENCIMIENTO
30189;2029564;12/1/26;1;J-310904553;12/1/26;7/1/26;COMERCIAL TINITO EL TIGRE, C.A.;CF2036;CHOCO FORTE 36P X 200G;36; CAJA ;1; -   ; -   ;L25308;4/11/27;JUAN LOZADA;FLETY EXPRESS DEL CENTRO;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE SUR;NEHOMAR PEREIRA;;SI;CF2036 01 CAJA + 16 PAQS. KO - 14 PAQS. OK PARA LA VENTA */ CF4025: SE RECIBEN DE ESTE CLIENTE 04 PAQS. AVERIADOS NO 01 COMO SE REFLEJA EN LA NOTA 
30189;2029564;12/1/26;1;J-310904553;12/1/26;7/1/26;COMERCIAL TINITO EL TIGRE, C.A.;CF2036;CHOCO FORTE 36P X 200G;36; PAQ. ; -   ; -   ;30;L25308;4/11/27;JUAN LOZADA;FLETY EXPRESS DEL CENTRO;DAÑADO;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE SUR;NEHOMAR PEREIRA;;SI;CF2036 01 CAJA + 16 PAQS. KO - 14 PAQS. OK PARA LA VENTA */ CF4025: SE RECIBEN DE ESTE CLIENTE 04 PAQS. AVERIADOS NO 01 COMO SE REFLEJA EN LA NOTA 
30189;2029564;12/1/26;1;J-310904553;12/1/26;7/1/26;COMERCIAL TINITO EL TIGRE, C.A.;CF4025;CHOCO FORTE 25P X 400G;25; PAQ. ; -   ; -   ;4;L25383;10/10/27;JUAN LOZADA;FLETY EXPRESS DEL CENTRO;DAÑADO;FINANCIERO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE SUR;NEHOMAR PEREIRA;;SI;CF2036 01 CAJA + 16 PAQS. KO - 14 PAQS. OK PARA LA VENTA */ CF4025: SE RECIBEN DE ESTE CLIENTE 04 PAQS. AVERIADOS NO 01 COMO SE REFLEJA EN LA NOTA 
30208;2029565;12/1/26;1;J-310904553;12/1/26;8/1/26;COMERCIAL TINITO EL TIGRE, C.A.;CF2036;CHOCO FORTE 36P X 200G;36; CAJA ;1; -   ; -   ;L25308;4/11/27;CARLOS ARGUELLO;TRANSCARGO H.V, C,A;DAÑADO;FISICO;OTROS;EDO. ANZOÁTEGUI;EN - ORIENTE SUR;NEHOMAR PEREIRA;;SI;36 PAQS. AVERIADOS
30254;2029566;12/1/26;1;J-305265143;12/1/26;8/1/26;DISTRIBUIDORA CRISROPOL 2001, CA;CF2036;CHOCO FORTE 36P X 200G;36; CAJA ;1; -   ; -   ;L25308;4/11/27;ARNALDO SOLORZANO;TRANSPORTE CASS;DAÑADO;FISICO;OTROS;EDO. MIRANDA;EN - CAPITAL II;EBER BENGOCHEA;;SI;CF2036: 05 PAQS. AVERIADOS - DEVUELVE CAJA / CF4025: 01 PAQ. AVERIADO - DEVUELVE CAJA
30254;2029566;12/1/26;1;J-305265143;12/1/26;8/1/26;DISTRIBUIDORA CRISROPOL 2001, CA;CF4025;CHOCO FORTE 25P X 400G;25; CAJA ;1; -   ; -   ;L25283;10/10/27;ARNALDO SOLORZANO;TRANSPORTE CASS;DAÑADO;FISICO;OTROS;EDO. MIRANDA;EN - CAPITAL II;EBER BENGOCHEA;;SI;CF2036: 05 PAQS. AVERIADOS - DEVUELVE CAJA / CF4025: 01 PAQ. AVERIADO - DEVUELVE CAJA
N/E 014716;2029567;15/1/26;1;J-075259912;15/1/26;14/1/26;SUPERMERCADOS LUXOR C.A.;CF4025;CHOCO FORTE 25P X 400G;25; PAQ. ; -   ; -   ;1;L25029;20/7/27;PLACIDO GUEVARA;PLACIDO GUEVARA;DAÑADO;FINANCIERO;OTROS;EDO. ARAGUA;AV - CARABOBO III;CESAR MENDEZ;;SI;01 PAQ. AVERIADO - SE QUEDA CON LA CAJA
48474;2029568;15/1/26;1;J-312768320;15/1/26;13/1/26;CATANIA HIPERMERCADO, C.A.;PC0353;PAPA CRUNCH CREMA Y CEBOLLA 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;PLACIDO GUEVARA;PLACIDO GUEVARA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;FEHA VENCIMIENTO
48474;2029568;15/1/26;1;J-312768320;15/1/26;13/1/26;CATANIA HIPERMERCADO, C.A.;PC0357;PAPA CRUNCH QUESO 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;PLACIDO GUEVARA;PLACIDO GUEVARA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;FEHA VENCIMIENTO
48478;2029569;15/1/26;1;J-075259912;15/1/26;13/1/26;SUPERMERCADOS LUXOR C.A.;WP3651;PUDIN WYNCO VAINILLA 36U X 50G;36; CAJA ;1; -   ; -   ;L0111266;1/2/27;PLACIDO GUEVARA;PLACIDO GUEVARA;DAÑADO;FISICO;OTROS;EDO. ARAGUA;AV - CARABOBO III;CESAR MENDEZ;;SI;06 UNDS. AVERIADAS - DEVUELVE CAJA
48476;2029570;15/1/26;1;J-075259912;15/1/26;13/1/26;SUPERMERCADOS LUXOR C.A.;WP1241;MEZCLA TORTA WYNCO VAINILLA 12P X 400G;12; CAJA ;1; -   ; -   ;L0101518;20/7/26;PLACIDO GUEVARA;PLACIDO GUEVARA;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. ARAGUA;AV - CARABOBO III;CESAR MENDEZ;;SI;WP1241: MERCANCIA NO SOLICITADA POR EL CLIENTE / WF4013: 02 PAQS. FALTANTES - SE QUEDA CON LA CAJA
48476;2029570;15/1/26;1;J-075259912;15/1/26;13/1/26;SUPERMERCADOS LUXOR C.A.;WF4013;MARSHMALLOWS GUMMY 36P X 60G;36; PAQ. ; -   ; -   ;2;;;PLACIDO GUEVARA;PLACIDO GUEVARA;FALTANTE;FINANCIERO;OTROS;EDO. ARAGUA;AV - CARABOBO III;CESAR MENDEZ;;NO;WP1241: MERCANCIA NO SOLICITADA POR EL CLIENTE / WF4013: 02 PAQS. FALTANTES - SE QUEDA CON LA CAJA
48465;2029571;14/1/26;1;J-312768320;14/1/26;12/1/26;CATANIA HIPERMERCADO, C.A.;GM2555;MARSHMALLOWS BOMBONES NAPOLITANO 30P X 225G;30; CAJA ;1; -   ; -   ;;;ISAAC LOPEZ;CESARIO PARRA;FALTANTE;FISICO;TRANSPORTE;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;NO;CRUCE DE MERCANCIA AL CLIENTE NO LE LLEGA 01 CAJA DEL SKU GM2555, EN SU LUGAR LE LLEGA 01 CAJA DEL SKU GM2557 - MARSHMALLOWS BOMBONES ROSA & BLANCO 30P X 225G / REGRESA A WYNCO SKU GM2557
48466;2029572;14/1/26;1;J-312768320;14/1/26;12/1/26;CATANIA HIPERMERCADO, C.A.;GM2550;MARSHMALLOWS MULTICOLOR 30P X 255G;30; CAJA ;1; -   ; -   ;;;ISAAC LOPEZ;CESARIO PARRA;FALTANTE;FISICO;TRANSPORTE;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;NO;GM2550: CRUCE DE MERCANCIA AL CLIENTE NO LE LLEGA 01 CAJA DEL SKU GM2550, EN SU LUGAR LE LLEGA 01 CAJA SKU GM2552 - REGRESA A WYNCO / MT1603 - PC0351 - PC0353 - PC0357: FECHA VENCIMIENTO
48466;2029572;14/1/26;1;J-312768320;14/1/26;12/1/26;CATANIA HIPERMERCADO, C.A.;MT1603;TARTALETA ISABELA FRESA 50P X 140G;50; CAJA ;1; -   ; -   ;LC04925B04;18/2/26;ISAAC LOPEZ;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;GM2550: CRUCE DE MERCANCIA AL CLIENTE NO LE LLEGA 01 CAJA DEL SKU GM2550, EN SU LUGAR LE LLEGA 01 CAJA SKU GM2552 - REGRESA A WYNCO / MT1603 - PC0351 - PC0353 - PC0357: FECHA VENCIMIENTO
48466;2029572;14/1/26;1;J-312768320;14/1/26;12/1/26;CATANIA HIPERMERCADO, C.A.;PC0351;PAPA CRUNCH ORIGINAL 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;ISAAC LOPEZ;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;GM2550: CRUCE DE MERCANCIA AL CLIENTE NO LE LLEGA 01 CAJA DEL SKU GM2550, EN SU LUGAR LE LLEGA 01 CAJA SKU GM2552 - REGRESA A WYNCO / MT1603 - PC0351 - PC0353 - PC0357: FECHA VENCIMIENTO
48466;2029572;14/1/26;1;J-312768320;14/1/26;12/1/26;CATANIA HIPERMERCADO, C.A.;PC0353;PAPA CRUNCH CREMA Y CEBOLLA 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;ISAAC LOPEZ;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;GM2550: CRUCE DE MERCANCIA AL CLIENTE NO LE LLEGA 01 CAJA DEL SKU GM2550, EN SU LUGAR LE LLEGA 01 CAJA SKU GM2552 - REGRESA A WYNCO / MT1603 - PC0351 - PC0353 - PC0357: FECHA VENCIMIENTO
48466;2029572;14/1/26;1;J-312768320;14/1/26;12/1/26;CATANIA HIPERMERCADO, C.A.;PC0357;PAPA CRUNCH QUESO 50U X 35G;50; CAJA ;1; -   ; -   ;LWP0225;5/2/26;ISAAC LOPEZ;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO III;CESAR MENDEZ;;SI;GM2550: CRUCE DE MERCANCIA AL CLIENTE NO LE LLEGA 01 CAJA DEL SKU GM2550, EN SU LUGAR LE LLEGA 01 CAJA SKU GM2552 - REGRESA A WYNCO / MT1603 - PC0351 - PC0353 - PC0357: FECHA VENCIMIENTO
48467;2029574;14/1/26;1;J-075259912;14/1/26;12/1/26;SUPERMERCADOS LUXOR C.A.;DG0510;STICKS ACIDOS COLORIDOS 12P X 70G;12; CAJA ;1; -   ; -   ;;27/9/26;ISAAC LOPEZ;CESARIO PARRA;FALTANTE;FISICO;OTROS;EDO. ARAGUA;AV - CARABOBO III;CESAR MENDEZ;;SI;03 PAQS. FALTANTES - DEVUELVE CAJA
30437;2029575;14/1/26;1;J-505374621;14/1/26;13/1/26;ROMAR R&B, C.A;PC1001;PAPA CRUNCH ORIGINAL 24U X 100G;24; CAJA ;2; -   ; -   ;LWP0125;18/4/26;RODOLFO PARADA;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;EN - CENTRO;VACANTE EN - CENTRO;;SI;FEHA VENCIMIENTO
30437;2029575;14/1/26;1;J-505374621;14/1/26;13/1/26;ROMAR R&B, C.A;PC1003;PAPA CRUNCH CREMA Y CEBOLLA 24U X 100G;24; CAJA ;2; -   ; -   ;LWP0125;10/4/26;RODOLFO PARADA;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;EN - CENTRO;VACANTE EN - CENTRO;;SI;FEHA VENCIMIENTO
30437;2029575;14/1/26;1;J-505374621;14/1/26;13/1/26;ROMAR R&B, C.A;PC1007;PAPA CRUNCH QUESO 24U X 100G;24; CAJA ;2; -   ; -   ;LWP0125;10/4/26;RODOLFO PARADA;CESARIO PARRA;FECHA VENCIMIENTO;FISICO;VENTAS;EDO. CARABOBO;EN - CENTRO;VACANTE EN - CENTRO;;SI;FEHA VENCIMIENTO
30485;2029576;14/1/26;1;J-500730683;14/1/26;14/1/26;SUPERCINCO, C.A;JD1888;DUCREAM LOVE 18D X 18U;18; CAJA ;5; -   ; -   ;L250108;8/7/26;RODOLFO PARADA;CESARIO PARRA;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. CARABOBO;AV - CARABOBO II;DIONERGI GUERRERO;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
48453;2029577;15/1/26;1;J-075259912;15/1/26;12/1/26;SUPERMERCADOS LUXOR C.A.;GG0717;GOMITAS GUANDY GUSANITOS 36P X 71G;36; CAJA ;2; -   ; -   ;L134927;20/4/27;YORMAN RAMOS;TRANSCARGO H.V, C,A;MERCANCIA NO SOLICITADA;FISICO;VENTAS;EDO. ARAGUA;AV - CARABOBO III;CESAR MENDEZ;;SI;MERCANCIA NO SOLICITADA POR EL CLIENTE
30491;2029578;15/1/26;1;J-506958635;15/1/26;14/1/26;MERCADO LA 14, C.A.;WS0304;CRISPY POP CHOCOLATE 18U X 120G;18; UND ; -   ; -   ;1;;;EFREN MUÑOZ;CESARIO PARRA;FALTANTE;FINANCIERO;OTROS;EDO. GUÁRICO;AV - GUARICO I;CARLOS GOMEZ;;NO;01 UND. FALTANTE - SE QUEDA CON LA CAJA
